strain,mds1,mds2,mds_label,predicted_outlier_status,predicted_LOF_outlier_status,X_scores
A/Italy/8601/2019,21.76545613498167,48.8439570174659,22,1,1,-0.9806521162189361
A/England/9617/2019,22.02583817037864,50.047272786872675,22,1,1,-1.0170485877921691
A/Italy/8444/2019,22.110847212675573,49.97577150751989,22,1,1,-1.0004210927010881
A/Italy/9366/2019,22.08542992169454,50.01302251053295,22,1,1,-1.0013670673679733
A/England/8887/2019,21.79242889150235,48.80825164964934,22,1,1,-0.9778407339266103
A/Spain/8527/2019,21.44880644682129,47.67316146106701,22,1,1,-1.0064883230359258
A/Germany/9490/2019,22.820440717866603,47.758385236564656,22,1,1,-1.0273353654039528
A/SouthKorea/9579/2019,22.518066256089806,49.77176726268631,22,1,1,-1.0030146495057672
A/SouthKorea/9645/2019,22.23465769505932,49.96459249572097,22,1,1,-0.9997230943912095
A/Germany/9676/2019,21.962326970706116,48.72181109514772,22,1,1,-0.979553755346189
A/Italy/8442/2019,21.474868449440514,47.637900109544354,22,1,1,-1.0280921152924576
A/Italy/8259/2019,21.992325603108192,48.7066663836944,22,1,1,-0.9811796528774289
A/Japan/7848/2019,21.95394909785105,48.735859607705116,22,1,1,-0.9780718877745667
A/Japan/NHRC-OID_FDX70566/2019,21.969958879536964,48.72130165146408,22,1,1,-0.9795320839513206
A/Japan/8604/2019,20.662089864094817,46.760511977558565,22,1,1,-1.1215503939312697
A/Texas/7539/2018,20.12040870779505,45.71516705615464,-1,1,1,-1.166114806964831
A/Japan/9505/2019,24.004487241070123,44.661045554849565,-1,1,1,-1.1658849480091193
A/Virginia/NHRC-OID_FDX150055/2019,21.48105288423818,47.65141515575979,22,1,1,-1.0092367063598058
A/Spain/9001/2019,21.849852572166128,48.81661071632814,22,1,1,-0.9791157897692182
A/Italy/8941/2019,21.55583175116031,48.62200728962765,22,1,1,-0.9981931997212972
A/Colorado/9817/2019,21.935923080375733,48.750061304477285,22,1,1,-0.9779644916995058
A/Japan/NHRC-OID_FDX70521/2018,22.362166087617236,45.355883974792846,22,1,1,-1.0830889814374727
A/Germany/8926/2019,19.60701234517928,47.731293362561466,22,1,1,-1.2974079232676268
A/Homosapien/China/LS329/2019,22.651974636746463,51.11598989213196,22,1,1,-1.0698836084560308
A/California/NHRC-OID_FDX22108/2019,22.33852077258203,49.89838469292327,22,1,1,-0.9993395089420624
A/Japan/8263/2019,21.920992512277753,48.7724163816432,22,1,1,-0.9781071859130345
A/Spain/9580/2019,22.52376560690503,51.179291595122386,22,1,1,-1.076063535045736
A/England/8741/2019,23.574113677485,47.66158302765854,22,1,1,-0.9994053661075235
A/England/9338/2019,22.73930658431736,46.99262089178065,22,1,1,-1.0277196509909343
A/Japan/7846/2019,21.95667900086979,46.09196919471732,22,1,1,-1.0915851848296374
A/Germany/8917/2019,22.6964268428953,47.0139242136193,22,1,1,-1.0230976137724288
A/Guam/8597/2019,22.757371382040077,46.989959117896525,22,1,1,-1.021276743689292
A/Japan/8603/2019,22.71920270889179,46.9891158003214,22,1,1,-1.0264826184214573
A/Japan/8769/2019,22.773708563931326,46.97611801997799,22,1,1,-1.022753795513973
A/SouthKorea/8825/2019,23.122467520453235,46.01097392176756,22,1,1,-1.0619063538747404
A/SouthKorea/8832/2019,22.12149155528716,45.25301268224871,22,1,1,-1.0891598327145773
A/SouthKorea/8824/2019,23.14174604029743,46.03722730020849,22,1,1,-1.0653061141188225
A/SouthKorea/8822/2019,24.351128281602172,48.801668093845365,22,1,1,-0.9845818172377647
A/SouthKorea/8823/2019,23.577106893879247,47.86367614764392,22,1,1,-0.9882569796934231
A/Japan/NHRC-OID_FDX70581/2019,22.018374986576987,46.03690306380093,22,1,1,-1.0871725703438613
A/Japan/NHRC-OID_FDX70591/2019,24.058776042338142,48.95552513514547,22,1,1,-0.9810036734758608
A/SouthKorea/9578/2019,25.075039539763907,47.450155697418744,22,1,1,-1.0068659240727669
A/Guam/9841/2019,24.12427971701037,47.47492998333002,22,1,1,-0.9892544258542341
A/SouthCarolina/9843/2019,24.741585744627784,48.548351879516176,22,1,1,-0.9743514377668587
A/Washington/9847/2019,24.779276290195035,47.13651966553122,22,1,1,-1.0308238199040087
A/SouthKorea/9704/2019,26.197803448703862,44.46821011758777,-1,1,1,-1.1153982250660985
A/Japan/NHRC-OID_FDX70574/2019,25.201484002508302,48.111074867778996,22,1,1,-0.9815269856124607
A/Italy/9062/2019,24.225284937275553,46.34426866016562,22,1,1,-1.111305251185822
A/Homosapien/China/LS318/2019,23.253302892347733,47.55108922835843,22,1,1,-0.9920224440078964
A/Japan/NHRC-OID_FDX70487/2018,21.23393869902525,47.87075503033475,22,1,1,-0.9992524537660057
A/Yokosuka/NHRC_OID_FDX70622/2019,28.11773124205705,46.48330357261072,22,1,1,-1.033772241818537
A/Japan/NHRC-OID_FDX70571/2019,24.18259186733555,49.716434272050954,22,1,1,-0.9801868356891477
A/Italy/8953/2019,21.78663871873021,49.504003632296545,22,1,1,-1.0167776836010354
A/England/7821/2019,22.534103898104547,46.70431848862621,22,1,1,-1.0603757535249603
A/Homosapien/China/LS338/2019,23.295369270137076,53.057059446472685,-1,1,1,-1.1405420277550722
A/Homosapien/China/LS323/2019,24.416903244426628,49.917978460646715,22,1,1,-1.0007909544509317
A/Homosapien/China/LS339/2019,21.93702003615581,51.446033496941844,22,1,1,-1.1553263844756412
A/Homosapien/China/LS319/2019,25.410228245210966,50.48935686945363,22,1,1,-1.0257036764805176
A/Homosapien/China/LS328/2019,26.157667213547526,51.43865063325076,22,1,1,-1.0864577701931701
A/California/77/2018,20.667781986343037,53.94778126861516,-1,1,1,-1.07056311329641
A/Minnesota/54/2018,20.533607510966284,52.685341745593064,-1,1,1,-1.102984672205943
A/California/86/2018,19.783339323973873,53.41666272203182,-1,1,1,-1.1020093406579847
A/Tomsk/243/2018,18.85874215520827,53.7727930068616,-1,1,1,-1.0803820151395616
A/Tomsk/244/2018,22.874961413620273,51.792557699878046,22,1,1,-1.1702050899227905
A/Tomsk/245/2018,18.860412423062943,53.77205797320248,-1,1,1,-1.0801698470164731
A/Guam/7834/2019,20.552504835220393,53.995324660992814,-1,1,1,-1.0756959605657719
A/Alaska/32/2019,26.29836082375575,46.95168489639502,22,1,1,-1.022456641267517
A/Wisconsin/560/2019,26.467321335918328,46.77184196296179,22,1,1,-1.0198837220806323
A/Delaware/01/2020,27.28595244336203,47.56808322559789,22,1,1,-1.016850625299631
A/Florida/143/2019,27.30414493985248,47.68187244533269,22,1,1,-1.0164970587824682
A/Iowa/38/2019,27.346642016428017,47.619757288552606,22,1,1,-1.0180905848351132
A/Louisiana/50/2019,27.330958743693227,47.67360224665735,22,1,1,-1.0172725503155955
A/Maine/36/2019,27.278664964263765,47.70667675001878,22,1,1,-1.0164401831384668
A/Massachusetts/41/2019,26.278456433593426,46.94979852344819,22,1,1,-1.020805410110669
A/Michigan/449/2019,27.650813482284693,47.35703751096159,22,1,1,-1.0066357112693296
A/Michigan/450/2019,28.399653852952746,48.35792344723402,-1,1,1,-1.0963403132994716
A/Wisconsin/571/2019,27.212788964963465,46.6398472316227,22,1,1,-1.013423070862498
A/California/162/2019,24.696010824008173,48.59101340089844,22,1,1,-0.9758886119641469
A/Delaware/46/2019,24.677856008435654,48.60094740698914,22,1,1,-0.9758610290519621
A/Michigan/383/2019,25.171948385246722,48.155812817430935,22,1,1,-0.9772073482894476
A/NorthDakota/30/2019,24.402301696560606,47.46143617579301,22,1,1,-0.9917285390644451
A/Mississippi/37/2019,25.35710605801497,48.2743279962461,22,1,1,-0.9849583126561562
A/Louisiana/49/2019,28.415906545106157,48.34710128130826,-1,1,1,-1.0980314312792692
A/California/159/2019,24.701634147964892,48.58070425527381,22,1,1,-0.9760870772821548
A/Alaska/36/2019,25.572712420824413,49.44819242064561,22,1,1,-0.9938366164567587
A/Hawaii/57/2019,26.398327539039634,50.200630549224556,22,1,1,-1.049427854316819
A/Florida/90/2019,27.0723360235858,49.094739145762425,22,1,1,-1.0322684721040267
A/Wisconsin/554/2019,25.45443850785487,49.430883830546634,22,1,1,-0.9944102476288533
A/Wisconsin/558/2019,26.73653982676068,51.449598610022996,-1,1,1,-1.1044141365674354
A/Idaho/39/2019,24.73862694455748,48.548993303091535,22,1,1,-0.9744210230549681
A/Washington/669/2019,25.7069554714541,48.10198042031866,22,1,1,-0.9841710240238714
A/Washington/20/2020,29.249928469926196,49.12537193073407,-1,1,1,-1.1864552936310189
A/Florida/79/2019,26.491771948058766,46.84484250175727,22,1,1,-1.013278591217975
A/Hawaii/42/2019,25.242077540432128,48.098395169194355,22,1,1,-0.9832198499652065
A/Florida/80/2019,27.61162978140795,47.5091384329596,22,1,1,-1.0196122362908875
A/California/33/2020,27.07730039185508,51.268368161487906,-1,1,1,-1.067503821108693
A/Idaho/43/2019,26.209581861579395,50.43578386261952,22,1,1,-1.04698089660941
A/Michigan/387/2019,25.602060623257017,46.5136468995379,22,1,1,-1.091567629794494
A/Florida/65/2019,23.4210484983254,47.96197340633493,22,1,1,-0.988611822629555
A/NorthCarolina/29/2019,23.654856085981027,47.76589126888454,22,1,1,-0.9947399318889218
A/NorthDakota/25/2019,23.523247783686838,47.901990157472106,22,1,1,-0.9892157111332196
A/Colorado/41/2019,26.325452165120286,49.07684027424902,22,1,1,-1.0384473081671384
A/Brisbane/138/2018,20.120408707928554,45.71516705607347,-1,1,1,-1.166114806965303
A/Victoria/2067/2018,20.64827187099864,46.76637894761162,22,1,1,-1.1226223386816512
A/NorthCarolina/30/2019,21.025746874810647,47.88343557724096,22,1,1,-1.0472541189320175
A/Grozny/89/2019,21.44880643607021,47.67316146765028,22,1,1,-1.0064883230175117
A/Iowa/63/2018,21.44880644374405,47.67316146295135,22,1,1,-1.006488322974207
A/Yaroslavl/82/2019,21.864681840848007,48.80029641503475,22,1,1,-0.9787158044180334
A/Moscow/122/2019,21.841316015249067,48.80823490968335,22,1,1,-0.978616358000602
A/Victoria/2123/2018,21.031563895931832,48.241780596987496,22,1,1,-1.0053818075631498
A/SouthAustralia/159/2018,21.0797526464964,47.879611379431665,22,1,1,-1.0364520582212013
A/Wisconsin/511/2018,21.28064272441831,49.163093019367935,22,1,1,-0.9858545393561643
A/Moscow/121/2019,23.342034184613954,48.76817714525693,22,1,1,-1.0137729684035575
A/RhodeIsland/23/2019,22.37506057836581,49.860583437661354,22,1,1,-1.0026366883052114
A/Massachusetts/37/2018,22.425330097524046,48.20141265169796,22,1,1,-1.0172208310505764
A/Utah/04/2020,23.58609842391509,50.02231987556735,22,1,1,-1.0269078272979673
A/Florida/86/2019,24.208209694917283,51.3954028162831,22,1,1,-1.1033629113125836
A/Wisconsin/562/2019,22.687135706321744,51.05120088766508,22,1,1,-1.0648481892248687
A/Florida/87/2019,20.981687882629405,50.60347164684215,22,1,1,-1.1837317636323341
A/California/31/2020,22.563209220869414,51.14990810463888,22,1,1,-1.0716723847319543
A/Utah/11/2019,23.49935505555089,50.521158029715004,22,1,1,-1.0579423492783757
A/DistrictOfColumbia/37/2019,23.663942059120757,53.236399268932885,-1,1,1,-1.1548938260121804
A/Massachusetts/31/2019,23.46435010975977,53.385474324890225,-1,1,1,-1.1578907615598018
A/NewJersey/16/2019,22.304648202330107,49.95480192794067,22,1,1,-1.0025455077929997
A/Virginia/40/2019,25.56375728250186,50.297865646788814,22,1,1,-1.0283257487441513
A/California/130/2019,23.060379585002927,52.2559587575409,22,1,1,-1.1045144399931144
A/Hawaii/61/2019,24.5528758519832,49.59479187263335,22,1,1,-0.981586380798354
A/DistrictOfColumbia/39/2019,22.748122084231078,52.38560681778503,22,1,1,-1.0561154945724682
A/Arizona/34/2019,26.099132322718802,48.998709188594894,22,1,1,-1.0187927430370576
A/Florida/127/2019,26.126300121402565,48.99435541220264,22,1,1,-1.0228302022116351
A/Pennsylvania/1022/2019,23.207536612791106,52.03937075911367,-1,1,1,-1.1268735072536211
A/Utah/37/2019,28.56109430285065,46.94715189109585,22,1,1,-1.0712301853996067
A/Florida/85/2019,26.00813524179297,50.60806767942437,22,1,1,-1.041713867194614
A/Montana/41/2019,27.140243896881326,45.4169203381649,-1,1,1,-1.0776836985546576
A/Maryland/35/2019,26.80467196712245,51.39169168122142,-1,1,1,-1.0975309774389408
A/RhodeIsland/01/2020,27.54140382116973,50.719708597267505,-1,1,1,-1.106241714812041
A/Delaware/52/2019,29.342056710648173,51.70506748465175,-1,1,1,-1.117163929064772
A/Vermont/02/2020,30.781327842774925,53.4509445420839,-1,1,1,-1.1876678140700614
A/Montana/63/2019,24.43056300132741,55.44084872676194,-1,1,1,-1.0777071818912725
A/Maryland/07/2020,24.295082781150995,55.50080251724413,-1,1,1,-1.084470810140906
A/Delaware/38/2019,27.574717353614925,47.361113601913175,22,1,1,-1.0070122955971619
A/Makhachkala/86/2019,22.261593586555854,49.90922572013105,22,1,1,-0.9967441114624526
A/Idaho/08/2020,33.0969185072734,46.268798158071526,-1,1,1,-1.2526113355092499
A/Alaska/53/2019,30.703157378961862,51.10797440273012,-1,1,1,-1.3789211642870387
A/Iowa/02/2020,31.640107824151787,54.273041413224746,-1,1,1,-1.2400668322173014
A/RhodeIsland/26/2019,29.93628751231165,51.30486403578095,-1,1,1,-1.2891188517875698
A/DistrictOfColumbia/55/2019,24.12525209740388,50.785888564643116,22,1,1,-1.066981672991984
A/India/1733873/2017,9.468383905769514,56.71507614315775,-1,1,1,-1.431390334392019
A/Japan/5983/2017,7.275997389423077,48.880468868796434,-1,1,1,-1.3491343245892284
A/Gyeonggi/458/2016,-1.68940447088761,31.97486751666203,-1,1,-1,-1.652948863091865
A/Thailand/CU-H3689/2015,-5.938969556954628,29.903683317108875,-1,1,-1,-1.7333361278977066
A/Keelung/0023/2016,27.37411509703975,28.533789479842845,-1,1,1,-1.418799160683443
A/Santiago/p030d0/2017,6.089652957320787,50.506172009283674,-1,1,-1,-1.887320402998221
A/India/1736032/2017,11.08799808196176,56.83155450347228,-1,1,1,-1.3571050228437787
A/India/1736023/2017,27.28551914182843,50.66618453044164,-1,1,1,-1.1144501560240485
A/SouthAustralia/22/2018,38.64790503749296,34.24701617683706,-1,1,-1,-2.350666486324941
A/SouthCarolina/16/2017,6.5423984835677285,59.58185444097863,-1,1,-1,-1.9175333487146555
A/Victoria/603/2017,7.4194562339395205,62.01868348133459,-1,1,-1,-2.0552636555994552
A/Chad/9833/2019,41.36766014212599,29.63598988668808,-1,1,-1,-2.4336095917099114
A/Chad/9834/2019,40.20820231107165,28.76836928477791,-1,1,-1,-2.5978784663947487
A/HongKong/3391/2017,-7.336204040240672,41.725172830582906,-1,1,1,-1.0795763248124464
A/Hawaii/51/2019,-13.97362093765792,54.762525267368794,-1,1,-1,-2.912623498612068
A/Victoria/2118/2018,36.34761591024858,26.650327671099426,-1,1,-1,-2.6950367707863654
A/Alabama/10/2019,47.61994644929897,16.38947058841838,1,1,1,-0.9531351591970842
A/Georgia/37/2018,46.287294787466905,15.864578157472804,1,1,1,-1.0047136785506439
A/Hawaii/17/2019,48.95117822882007,17.033522797486768,1,1,1,-0.9703895994742224
A/NewHampshire/12/2019,-33.82822070436848,48.85400714063286,6,1,1,-0.9944348877961515
A/Oklahoma/19/2019,-35.04454615786113,47.48869228926489,6,1,1,-1.0428316490880467
A/DistrictOfColumbia/36/2018,47.63790292897096,16.446219762757593,1,1,1,-0.9531325037678636
A/Minnesota/25/2019,48.86081909821293,16.832534142333213,1,1,1,-0.9580741953874886
A/Texas/153/2018,48.852256821661996,16.80859146172309,1,1,1,-0.9583695291769214
A/Michigan/279/2019,46.22408389294527,14.136743966864676,1,1,1,-1.0543087750933642
A/Alaska/09/2019,-34.13923281694571,49.85362358856261,6,1,1,-0.9626567757621368
A/Kansas/09/2019,-33.801069615489375,49.99330104652206,6,1,1,-0.9474192073093679
A/Ohio/16/2019,-34.151220691976924,49.863089653935106,6,1,1,-0.962341352809425
A/Maryland/18/2019,-37.058740828556026,51.63412974614587,6,1,1,-1.2763315256867078
A/Alabama/22/2019,49.38616105414315,18.238847813635193,1,1,1,-1.0116066754598099
A/Tennessee/02/2019,-33.62233195850588,49.0479772011238,6,1,1,-0.9777149271306366
A/NorthCarolina/14/2019,-35.783902156028965,51.50671476459837,6,1,1,-1.1412186698049858
A/Hawaii/41/2019,48.94488382403557,15.239630478898833,1,1,1,-0.9405309180051644
A/Arkansas/23/2019,51.490424665624936,18.144031227538672,1,1,1,-1.1757011240856206
A/Texas/346/2019,-38.03895349744765,52.10739983343389,6,1,1,-1.4335132591529258
A/Alabama/20/2017,35.30107923957382,13.745061125784247,-1,1,1,-1.2475464191651802
A/Brisbane/1/2017,29.114993883001873,13.556588345200348,-1,1,1,-1.4169297693398464
A/Michigan/262/2017,33.750334859071586,13.422624422054735,-1,1,1,-1.3122683582505474
A/NewYork/99/2016,28.658889672091536,12.807264552880346,-1,1,1,-1.4782685863387592
A/NorthCarolina/25/2017,-23.28238417207592,40.59432227716771,-1,1,1,-1.3540905902590081
A/WestVirginia/18/2017,-22.48566325215832,40.33432843712792,-1,1,1,-1.4097208263479502
A/Connecticut/22/2017,-23.30079094212728,40.60610987677444,-1,1,1,-1.3548331464692238
A/Florida/48/2017,-26.14306716327168,42.245601525195646,6,1,1,-1.2148761697704535
A/California/58/2017,34.97852136067647,13.105389438989883,-1,1,1,-1.2654050832727768
A/Ohio/23/2018,35.35025639539533,13.780678299051724,-1,1,1,-1.2455036158610953
A/Florida/83/2018,-28.85001297790831,45.38455560243777,6,1,-1,-1.5276462948927279
A/California/138/2019,45.151801918775355,16.149342735594796,1,1,1,-1.0476202035774542
A/NewJersey/29/2019,42.371892909260566,15.032681138379813,1,1,1,-1.2022680869536537
A/Florida/26/2019,45.0972488958329,15.767052039643051,1,1,1,-1.053859740752693
A/DistrictOfColumbia/21/2018,39.86340110817912,15.138784454481776,1,1,1,-1.3169214562380498
A/Michigan/57/2018,39.941580905052646,14.91785500436616,1,1,1,-1.3122145619298693
A/Perth/1001/2018,38.44126052133423,14.447301362735677,1,1,1,-1.3600800438844471
A/WestVirginia/17/2018,-28.888089786599604,45.56271690277882,6,1,-1,-1.5140255426536655
A/Wisconsin/92/2018,-28.771317449278172,45.4283442080149,6,1,-1,-1.531804738589954
A/NorthCarolina/38/2018,-26.987571126151447,44.19528156251968,-1,1,1,-1.3717092007833005
A/Minnesota/38/2018,42.771908381436866,16.026910950222373,1,1,1,-1.1757208335431915
A/NewJersey/23/2018,42.54592304702953,15.827658200504587,1,1,1,-1.191428960606244
A/Florida/49/2018,42.81545002073735,15.919051717365232,1,1,1,-1.1700006750254992
A/Belgium/9021/2019,46.30246058575077,15.844100497710436,1,1,1,-1.004284265889884
A/England/9336/2019,-31.59025142959281,47.339787013628815,6,1,1,-1.158758982138484
A/England/9658/2019,46.30979343722965,15.829541851248775,1,1,1,-1.0042043069510882
A/England/9662/2019,47.66137545884696,16.396199006522178,1,1,1,-0.9528163599238526
A/Germany/9672/2019,44.93596574334717,15.276769507944325,1,1,1,-1.0703252844013627
A/Italy/9498/2019,44.92062800762043,15.241535909897992,1,1,1,-1.0718688063539275
A/Virginia/8844/2019,-32.478520481110955,48.15496311233484,6,1,1,-0.9890410709300985
A/Germany/8753/2019,-32.517479365237,47.88281229053806,6,1,1,-1.0148838997527871
A/Germany/8756/2019,-32.45865883182455,48.198809537426435,6,1,1,-0.9880694375085923
A/Germany/9050/2019,-32.474735064028266,48.17144982841722,6,1,1,-0.9884158457084073
A/Germany/9348/2019,-32.4324010936877,48.19497611089302,6,1,1,-0.9890067407326344
A/Germany/8910/2019,46.32452087101668,15.84086599381085,1,1,1,-1.0045122948655043
A/Germany/9353/2019,-32.46284870049734,48.18669483390193,6,1,1,-0.9883113883607828
A/California/NHRC-OID_FDX100216/2019,-33.370896814860245,48.98449598610475,6,1,1,-0.987125676593636
A/Spain/8834/2019,-32.64856846610581,47.64527867766113,6,1,1,-1.0248579674191944
A/England/9619/2019,46.223255173601466,14.14195628167386,1,1,1,-1.0539889276689185
A/Florida/7692/2018,-33.29199673373528,49.03309409457975,6,1,1,-0.9851159136258874
A/Italy/8440/2019,-33.2962089712415,49.021620704723205,6,1,1,-0.9853523746396806
A/Texas/8072/2019,-33.5484059942465,48.55120175525467,6,1,1,-0.9914288574666239
A/Italy/9503/2019,48.969462008360615,17.0152939142034,1,1,1,-0.9702281532732083
A/Italy/9504/2019,50.286714337550535,17.66554830000479,1,1,1,-1.05067205676189
A/Italy/8767/2019,48.97852725599032,17.05068101034809,1,1,1,-0.9698265263954756
