,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
A/Italy/8953/2019,69,64,67,71,51,52,51,51,53,52,56,51,50,55,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,52,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,50,46,56,58,60,51,49,53,49,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,35,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,28,29,27,29,32,30,27,35,46,30,41,39,33,40,44,30,27,21,18,19,31,25,20,23,23,13,13,15,13,16,15,12,14,17,9,8,10,11,10,15,15,17,19,22,22,22,10,11,9,12,12,11,10,10,9,9,10,14,15,12,12,12,9,13,13,13,11,14,15,15,12,9,11,13,15,16,0,12,12,12,19,20,19,47,78,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,92,89,68,78,75,54
A/Homosapien/China/LS318/2019,67,64,67,71,51,52,51,51,53,52,56,51,50,57,57,58,50,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,48,50,50,49,52,54,54,51,48,64,48,51,52,49,51,51,51,53,55,51,51,57,62,61,58,53,53,51,52,50,52,52,53,52,57,48,46,56,58,60,51,49,53,49,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,33,35,35,35,29,27,28,29,29,22,23,24,23,23,32,39,40,35,34,40,39,27,21,28,31,27,29,32,30,27,33,46,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,13,13,15,13,16,15,12,14,17,9,8,10,11,10,15,15,17,19,22,22,22,10,11,9,12,12,11,10,12,11,11,12,14,15,12,12,12,9,13,13,13,11,14,15,15,12,9,11,13,15,10,12,0,12,12,19,20,19,47,76,86,78,81,80,85,86,85,87,88,87,88,88,92,90,94,91,91,93,92,89,91,90,89,92,89,68,78,75,54
A/England/7821/2019,68,63,66,70,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,54,53,50,52,54,57,50,48,54,53,55,54,52,58,51,49,49,49,48,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,51,51,50,51,56,49,45,55,57,59,50,48,52,48,26,30,26,21,24,21,24,28,31,28,27,31,32,29,34,32,28,28,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,31,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,26,21,28,31,27,29,31,29,26,34,48,30,41,39,33,37,41,30,27,21,18,19,33,25,20,23,23,13,13,15,13,16,15,12,14,17,9,8,10,11,10,14,15,17,19,22,22,22,10,11,9,10,12,11,10,12,11,11,12,14,15,12,12,12,9,13,13,13,11,14,15,15,12,9,11,13,15,16,12,12,0,10,19,20,19,47,77,87,79,82,81,86,87,86,88,89,86,91,90,94,92,96,93,93,95,94,90,92,91,90,91,88,65,77,74,53
A/Japan/NHRC-OID_FDX70487/2018,68,63,66,68,50,51,50,50,52,51,55,50,49,56,56,57,49,51,51,57,54,52,52,53,50,52,52,55,50,48,54,53,55,54,52,58,51,49,49,49,46,51,53,53,50,47,63,47,50,51,48,50,50,50,52,54,50,50,56,61,60,57,52,52,50,51,49,49,51,52,51,56,49,45,55,57,59,48,48,52,48,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,31,29,32,36,26,26,37,38,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,33,37,37,37,29,27,28,29,29,22,23,24,23,23,32,41,40,35,34,40,39,27,21,26,31,27,29,32,30,27,35,48,30,41,39,33,40,44,30,27,21,18,19,33,25,20,23,23,13,13,15,13,16,15,12,14,16,9,8,10,11,10,15,15,17,19,22,22,22,10,11,9,12,11,10,10,12,11,11,12,14,15,12,12,12,9,13,13,13,11,14,15,15,12,9,11,13,15,16,12,12,10,0,19,20,19,49,77,87,79,82,81,86,87,86,88,87,86,91,90,94,92,96,93,93,95,94,90,92,91,90,89,86,65,77,74,54
A/Homosapien/China/LS323/2019,75,70,73,77,57,58,57,57,59,58,62,57,56,59,59,60,56,58,58,64,61,59,61,60,57,59,61,64,57,55,61,60,62,61,57,65,58,56,56,56,55,58,60,60,57,54,68,54,57,58,55,57,57,57,57,59,57,57,59,64,63,64,59,59,57,58,56,58,58,59,58,63,56,52,62,64,66,55,55,59,55,30,34,30,27,30,27,30,34,37,34,33,37,38,35,41,39,37,35,38,42,32,32,43,42,38,41,35,36,38,36,39,42,39,39,41,38,41,38,35,39,43,43,43,35,33,34,35,35,29,29,30,29,29,38,47,46,41,40,46,45,33,27,34,37,33,35,38,36,33,41,54,36,45,43,37,46,50,36,33,27,24,25,39,31,26,29,29,18,18,20,18,21,20,17,19,22,16,13,15,16,15,20,20,22,24,28,28,28,15,16,14,17,17,16,15,17,16,16,15,19,20,17,17,17,14,18,18,18,16,19,20,20,19,16,18,20,18,21,19,19,19,19,0,26,24,55,84,94,86,89,88,93,92,93,95,96,95,98,95,99,99,103,98,100,102,99,97,99,96,97,97,92,72,84,81,60
A/Guam/7834/2019,70,65,68,72,50,51,50,50,52,51,55,52,51,56,56,57,51,51,51,57,54,52,54,53,52,54,56,59,52,50,56,53,55,54,54,58,51,51,51,51,50,53,55,55,54,49,63,49,52,53,50,50,52,50,52,54,50,50,56,61,60,57,52,52,54,53,51,53,53,54,53,56,51,47,57,57,59,52,50,54,50,26,30,26,21,24,21,24,28,31,28,27,29,32,29,35,33,31,29,30,36,26,26,37,36,32,35,29,30,32,30,33,36,33,33,35,32,35,32,29,33,35,35,35,29,27,28,29,29,26,23,24,23,23,32,41,40,35,34,40,39,27,21,28,31,27,29,32,30,27,35,48,30,41,39,33,40,44,30,27,21,16,19,33,25,20,23,23,21,21,23,21,24,23,20,22,25,17,16,18,19,18,23,23,25,27,6,6,6,18,19,17,20,20,19,18,20,19,19,20,22,23,20,20,20,17,21,21,21,19,22,21,23,20,17,19,21,23,24,20,20,20,20,26,0,27,49,79,88,80,83,82,87,88,87,89,90,89,92,91,95,93,97,94,94,96,95,91,93,92,91,92,89,68,79,76,53
A/RhodeIsland/26/2019,75,71,74,78,58,59,58,58,60,59,63,56,57,64,64,65,57,59,59,65,60,60,62,61,58,60,62,65,58,56,62,61,63,62,60,66,59,57,57,57,56,59,61,61,58,55,71,55,58,59,56,58,58,58,60,62,58,58,64,69,68,65,60,60,58,59,57,59,59,60,59,64,57,53,63,65,67,56,56,60,56,33,37,33,26,29,28,31,35,38,35,34,38,39,36,40,38,38,36,37,43,33,33,44,45,39,42,36,37,39,37,40,43,40,38,42,39,40,37,36,40,44,44,44,36,34,35,36,36,29,30,31,30,30,39,48,47,42,41,47,46,34,28,35,38,34,36,37,37,34,42,55,37,46,44,38,47,51,37,34,28,25,26,40,32,27,30,30,18,18,20,18,21,20,17,19,20,16,13,15,16,15,20,20,22,24,29,29,29,15,16,14,17,17,16,15,17,16,16,17,19,20,17,17,17,14,18,18,18,16,17,20,20,19,16,18,20,20,19,19,19,19,19,24,27,0,56,85,94,86,89,89,91,92,91,95,96,95,98,97,101,99,101,100,100,102,101,97,99,98,97,98,95,75,84,81,59
A/Japan/FDX70378/2018,70,66,67,71,59,58,59,59,61,58,62,59,58,65,65,66,60,60,60,66,63,61,63,62,59,60,62,65,58,56,62,62,64,63,59,67,60,53,57,57,58,59,59,61,66,61,70,56,59,60,57,59,61,59,61,63,59,59,67,70,69,66,61,61,60,60,58,60,59,60,60,65,53,53,61,66,68,60,56,60,56,39,43,39,36,39,34,39,43,38,41,40,44,45,42,47,43,45,41,47,49,41,41,30,51,41,44,40,39,41,39,40,45,42,40,44,41,42,42,44,42,34,34,34,40,38,41,42,43,47,36,37,36,36,39,43,46,41,40,46,43,42,38,41,42,39,41,44,42,39,47,23,43,56,54,50,52,56,59,56,50,47,48,60,54,49,50,52,48,47,50,48,51,50,47,49,54,46,45,47,48,47,50,50,52,53,49,51,51,45,48,46,49,49,48,47,49,48,48,49,48,50,47,47,47,44,48,48,48,46,49,50,50,49,46,48,50,48,51,47,47,47,49,55,49,56,0,85,92,84,87,86,90,92,90,93,94,93,96,95,99,97,101,98,98,100,99,95,97,96,93,101,96,69,83,82,57
A/Chad/9833/2019,54,47,52,56,66,67,66,66,68,67,71,66,65,72,72,73,67,67,67,72,70,68,68,69,66,66,70,73,68,67,72,69,71,70,70,74,69,67,65,65,64,69,71,71,72,71,80,63,66,67,62,66,68,66,68,70,66,66,74,77,76,71,66,68,68,65,65,67,69,68,67,72,67,59,71,71,75,66,64,68,64,70,74,69,65,68,65,65,67,64,70,69,75,74,73,79,77,79,73,76,78,68,70,71,82,70,73,71,68,70,68,71,74,71,73,73,70,73,76,72,71,71,71,71,71,69,72,73,71,73,67,68,67,65,65,73,74,69,68,74,73,67,67,70,73,70,70,76,74,71,78,82,70,81,79,77,83,88,87,84,80,77,78,90,84,79,82,82,75,75,77,75,78,77,76,76,81,75,74,76,77,76,77,79,75,80,81,79,79,76,77,75,76,78,77,76,78,77,77,76,78,79,76,76,76,73,77,77,77,74,78,77,79,78,75,75,79,75,80,78,76,77,77,84,79,85,85,0,92,84,87,86,91,92,91,93,94,93,96,95,98,97,101,98,98,100,99,93,97,96,97,97,94,76,69,66,79
A/California/141/2019,79,75,78,82,77,77,77,77,79,78,82,77,76,83,83,84,78,77,78,84,81,77,81,80,77,79,81,84,79,78,83,78,78,79,81,85,80,75,74,74,75,82,84,84,87,84,91,74,77,76,73,77,79,77,79,81,77,77,85,88,87,82,79,77,79,78,76,78,80,79,78,83,75,70,80,81,85,74,73,79,75,80,84,80,75,76,77,78,78,75,80,79,83,84,83,86,84,86,82,84,88,80,80,81,94,84,87,83,80,84,81,83,86,85,85,85,84,86,85,83,83,78,80,80,83,81,82,81,84,84,76,78,79,75,76,83,82,77,76,82,81,79,77,82,87,79,81,85,85,80,88,87,82,91,89,83,89,93,98,95,87,86,87,101,91,88,91,91,87,87,89,86,90,89,84,88,92,85,84,86,87,84,87,88,89,92,89,88,88,86,86,85,88,88,87,86,88,87,87,88,89,89,86,86,86,82,85,85,85,84,88,89,87,88,85,85,89,85,90,88,86,87,87,94,88,94,92,92,0,14,15,20,19,20,19,11,12,11,14,15,19,15,19,16,16,18,19,13,15,14,17,60,58,68,82,79,84
A/Perth/1001/2018,74,70,73,77,71,71,71,71,73,72,76,71,70,77,77,78,72,71,72,78,75,71,75,74,71,73,75,78,73,72,77,72,72,73,75,79,74,67,68,68,69,74,76,76,79,76,85,68,71,70,67,71,73,71,72,74,71,71,79,82,81,76,73,71,73,72,70,72,74,73,72,77,67,64,74,76,80,68,67,73,69,72,76,72,67,70,69,70,70,69,72,71,75,78,75,78,76,78,74,76,80,74,74,75,86,76,79,75,72,76,73,75,77,77,77,77,76,78,77,77,75,70,72,72,75,73,74,73,76,76,68,70,71,67,70,77,76,71,70,76,75,71,69,74,79,71,73,77,77,72,80,81,74,83,81,75,81,85,90,87,79,78,79,93,83,80,83,83,79,79,81,78,82,81,78,80,84,77,76,78,79,78,79,81,81,84,81,80,80,78,78,77,80,80,79,78,80,79,79,80,81,81,78,78,78,75,77,77,79,76,80,81,79,80,77,77,81,77,82,80,78,79,79,86,80,86,84,84,14,0,9,12,13,14,13,15,16,15,18,19,23,19,23,19,20,22,23,17,19,18,21,54,52,60,77,74,78
A/Wisconsin/92/2018,77,73,76,80,74,74,74,74,76,75,79,74,73,80,80,81,75,74,75,81,78,72,78,77,74,76,78,81,76,75,80,75,75,76,78,82,77,70,71,69,72,77,79,79,82,79,88,71,74,73,70,74,76,74,76,78,74,74,82,85,84,79,76,74,76,75,73,75,77,76,75,78,70,67,77,77,83,71,70,76,72,75,79,75,70,71,72,73,73,72,75,74,78,81,78,81,79,81,77,79,83,77,77,78,89,79,82,78,75,79,76,78,81,80,80,80,79,79,80,80,78,73,75,75,78,76,77,76,79,79,71,73,74,70,73,80,79,74,73,79,78,74,72,77,82,74,76,80,80,75,83,84,77,86,84,78,84,88,93,90,82,81,82,96,86,83,86,86,82,82,84,81,85,84,81,83,87,80,79,81,82,81,82,83,84,85,84,83,83,81,81,80,83,83,82,81,83,82,82,83,84,84,81,81,81,78,80,80,80,79,83,84,82,83,78,78,84,80,85,83,81,82,82,89,83,89,87,87,15,9,0,15,14,15,14,14,15,14,17,18,22,18,22,19,19,21,22,16,18,17,20,57,55,63,80,77,81
A/Ohio/23/2018,76,72,75,79,73,73,73,73,75,74,78,73,72,79,79,80,74,73,74,80,77,73,77,76,73,75,77,80,75,74,79,74,74,75,77,80,76,69,70,70,71,76,78,78,81,78,87,70,73,72,69,73,75,73,75,77,73,73,81,84,83,78,75,73,75,74,72,74,76,75,74,79,69,66,76,78,82,70,69,75,71,74,78,74,69,72,71,72,72,71,74,73,77,80,77,80,78,80,74,78,80,76,76,77,88,78,81,77,74,78,75,77,80,79,79,79,78,80,79,79,77,72,74,74,77,75,76,75,78,78,70,72,73,69,72,79,78,73,72,78,77,71,71,76,81,73,75,79,79,74,82,83,78,85,83,77,83,87,92,89,81,80,81,95,85,82,85,85,79,79,81,78,82,81,80,82,87,79,78,80,80,80,81,83,83,86,83,82,82,80,80,79,82,82,81,80,82,81,81,82,83,83,80,80,80,77,79,79,81,78,82,83,81,82,79,79,83,79,84,82,80,81,81,88,82,89,86,86,20,12,15,0,19,20,19,21,22,21,24,25,29,25,29,26,26,28,29,23,25,24,27,56,54,62,81,78,81
A/California/142/2019,81,77,80,84,76,76,76,76,78,77,81,78,77,82,82,83,77,76,77,83,78,76,82,79,78,80,82,85,80,79,84,77,77,78,82,84,79,74,75,75,76,81,83,83,86,83,90,75,78,77,74,76,76,74,76,78,76,76,84,87,86,81,78,76,80,79,77,79,81,80,79,82,74,71,81,81,85,75,74,80,76,79,83,79,74,75,76,77,77,76,79,78,82,85,82,85,83,85,81,83,87,81,79,80,93,83,86,82,79,83,80,82,85,84,84,84,83,85,84,84,82,77,79,79,82,80,81,80,83,83,75,77,78,74,77,82,83,78,77,83,82,78,76,81,86,78,80,84,84,79,87,87,81,90,88,82,88,92,97,94,86,85,86,100,90,87,90,90,86,86,88,85,89,88,85,87,91,84,83,85,86,85,86,87,88,91,88,87,87,85,85,84,87,87,86,85,87,86,86,87,88,86,85,85,85,82,84,84,86,83,87,88,86,87,84,84,88,84,87,87,85,86,86,93,87,91,90,91,19,13,14,19,0,7,4,20,21,20,23,24,28,24,28,25,25,27,28,22,24,23,26,61,59,67,84,81,85
A/England/8742/2019,80,76,79,83,77,77,77,77,79,78,82,79,78,83,83,84,78,77,78,84,81,77,83,80,79,79,83,86,81,80,85,78,78,79,81,85,80,75,76,76,77,80,82,82,87,84,91,76,79,78,75,77,79,77,79,81,77,77,85,88,87,82,79,77,81,80,78,80,82,81,80,83,75,72,82,82,86,76,75,81,77,78,82,80,75,76,77,78,78,77,80,79,83,86,83,86,84,86,82,84,88,82,82,81,92,84,87,83,80,84,81,83,84,85,85,85,84,86,85,85,83,78,80,80,83,81,82,81,84,84,76,78,79,75,78,83,84,79,78,84,83,79,77,82,87,79,81,85,85,80,88,89,82,89,87,81,89,93,98,95,87,86,87,101,91,88,91,91,87,87,89,86,90,89,86,88,92,85,84,86,87,86,87,88,89,92,89,88,88,86,86,85,88,88,87,86,88,87,87,88,89,89,86,86,86,83,85,85,87,84,88,89,87,88,85,85,89,85,88,88,86,87,87,92,88,92,92,92,20,14,15,20,7,0,7,21,22,21,24,25,29,25,29,24,26,28,29,23,25,22,27,62,60,68,83,80,86
A/Ohio/8988/2019,81,77,80,84,76,76,76,76,78,77,81,78,77,82,82,83,77,76,77,83,80,76,82,79,78,80,82,85,80,79,84,77,77,78,82,84,79,74,75,75,76,81,83,83,86,83,90,75,78,77,74,76,78,76,78,80,76,76,84,87,86,81,78,76,80,79,77,79,81,80,79,82,74,71,81,81,85,75,74,80,76,79,83,79,74,75,76,77,77,76,79,78,82,85,82,85,83,85,81,83,87,81,81,80,93,83,86,82,79,83,80,80,83,84,84,82,83,85,84,84,82,77,79,79,82,80,81,80,83,83,75,77,78,74,77,82,83,78,77,83,82,78,76,81,86,78,80,84,84,79,87,87,81,90,88,82,88,92,97,94,86,85,86,100,90,87,90,90,86,86,88,85,89,88,85,87,91,84,83,85,86,85,86,85,88,91,88,87,87,85,85,84,87,87,86,85,87,86,86,87,88,88,85,85,85,82,84,84,86,83,87,88,86,87,84,84,88,84,87,87,85,86,86,93,87,91,90,91,19,13,14,19,4,7,0,18,19,18,21,22,26,22,26,23,23,25,26,20,22,21,24,61,59,67,84,81,85
A/Belgium/9021/2019,81,77,80,84,78,78,78,78,80,79,83,78,77,84,84,85,79,78,79,85,82,76,82,81,78,80,82,85,80,79,84,79,79,80,82,86,81,76,75,75,76,83,85,85,88,85,92,75,78,77,74,78,80,78,80,82,78,78,86,89,88,83,80,78,80,79,77,79,81,80,79,84,76,71,81,81,87,75,74,80,76,81,85,81,76,77,78,79,79,76,81,78,84,85,84,87,85,87,83,85,89,81,81,82,95,85,88,84,81,85,82,84,87,86,86,86,85,85,86,84,84,79,81,81,84,82,83,82,85,85,77,79,80,76,77,84,83,78,77,83,82,80,78,83,88,80,82,86,84,81,89,88,83,92,90,84,90,94,99,96,88,87,88,102,92,89,92,91,88,88,90,87,91,90,87,89,93,86,85,87,88,85,88,89,90,93,90,89,89,87,87,86,89,89,88,87,89,88,88,89,90,90,87,87,87,84,86,86,86,85,89,90,88,89,84,84,90,86,91,89,87,88,88,95,89,95,93,93,11,15,14,21,20,21,18,0,5,4,9,10,14,8,14,11,11,13,14,8,10,9,12,61,59,69,84,81,85
A/England/9336/2019,82,78,81,85,79,79,79,79,81,80,84,79,78,85,85,86,80,79,80,86,83,77,83,82,79,81,83,86,79,80,85,80,80,81,83,87,82,77,76,76,77,84,86,86,89,86,93,76,79,78,75,79,81,79,81,83,79,79,87,90,89,84,81,79,81,80,78,78,82,81,80,85,77,72,82,82,88,76,75,81,77,82,86,82,77,78,79,80,80,77,82,81,85,86,85,88,86,88,84,86,90,82,82,83,96,86,89,85,82,86,83,85,88,87,87,87,86,86,87,85,85,80,82,82,85,83,84,83,86,86,78,80,81,77,78,85,82,79,78,82,83,81,79,84,89,81,83,87,85,82,90,89,84,93,91,85,91,95,100,97,89,88,89,103,93,90,93,93,89,89,91,88,92,91,88,90,94,87,86,88,89,86,89,90,91,94,91,90,90,88,88,87,90,90,89,88,90,89,89,90,91,91,88,88,88,85,87,87,87,86,90,91,89,90,85,85,91,87,92,90,88,89,87,96,90,96,94,94,12,16,15,22,21,22,19,5,0,5,10,11,15,11,15,12,12,14,15,9,11,10,13,62,60,70,85,82,86
A/Italy/9498/2019,81,77,80,84,78,78,78,78,80,79,83,78,77,84,84,85,79,78,79,85,82,76,82,81,78,80,82,85,80,79,84,79,79,80,82,86,81,74,75,75,76,83,85,85,88,85,92,75,78,77,74,78,80,78,80,82,78,78,86,89,88,83,80,78,80,79,77,79,81,80,79,84,74,71,81,81,87,75,74,80,76,81,85,81,76,77,78,79,79,76,81,80,84,85,84,87,85,87,83,85,89,81,81,82,95,85,88,84,81,85,82,84,87,86,86,86,85,85,86,84,84,79,81,81,84,82,83,82,85,85,77,79,80,76,77,84,83,78,77,83,82,80,78,83,88,80,82,86,84,81,89,88,83,92,90,84,90,94,99,96,88,87,88,102,92,89,92,92,88,88,90,87,91,90,87,89,93,86,85,87,88,85,88,89,90,93,90,89,89,87,87,86,89,89,88,87,89,88,88,89,90,90,87,87,87,84,86,86,86,85,89,90,88,89,84,84,90,86,91,89,87,86,86,95,89,95,93,93,11,15,14,21,20,21,18,4,5,0,9,10,14,10,14,11,11,13,14,8,10,9,12,61,59,69,84,81,85
A/Spain/8834/2019,84,80,83,87,81,81,81,81,83,82,86,81,80,87,87,88,82,81,82,88,85,79,85,84,81,83,85,88,83,82,87,82,82,83,85,89,84,79,76,76,79,86,88,88,89,88,95,78,81,80,77,81,83,81,83,85,81,81,89,92,91,84,81,81,83,82,80,82,84,83,82,87,79,74,84,84,90,78,77,83,79,84,88,84,79,80,81,82,82,79,84,83,87,88,87,90,88,90,86,88,92,84,84,85,98,88,91,87,84,88,85,87,90,89,89,89,88,88,89,85,87,82,84,84,87,85,86,85,88,88,80,82,83,79,80,87,86,81,80,86,85,83,81,86,91,83,85,89,89,84,90,91,86,95,93,87,93,97,102,99,91,90,91,105,95,92,95,95,91,91,93,90,94,93,90,92,96,89,88,90,91,88,91,92,93,96,93,92,92,90,90,89,92,92,91,90,92,91,91,92,93,93,90,90,90,87,89,89,89,88,92,93,91,92,87,87,93,89,94,92,88,91,91,98,92,98,96,96,14,18,17,24,23,24,21,9,10,9,0,13,17,13,17,14,14,16,17,11,13,12,15,64,62,72,87,84,88
A/Mississippi/8282/2019,83,79,82,86,80,80,80,80,82,81,85,80,79,86,86,87,81,80,81,87,84,78,84,83,80,82,84,87,82,81,86,81,81,82,84,88,83,78,77,77,78,85,87,87,90,87,92,77,80,79,76,80,82,80,80,82,80,80,88,91,90,85,82,80,82,81,79,81,83,82,81,86,78,73,83,83,89,77,76,82,78,83,87,83,78,79,80,81,81,78,83,82,86,87,86,89,87,89,85,87,91,83,83,84,95,87,90,86,83,87,84,86,89,88,88,88,87,87,88,86,84,81,83,83,86,84,85,84,87,87,79,81,82,78,79,86,85,80,79,85,84,82,80,85,90,82,84,88,88,83,91,90,85,94,92,86,92,96,101,98,90,89,90,104,94,91,94,94,90,90,92,89,93,92,89,91,95,88,87,89,90,87,90,91,92,93,92,91,91,89,89,88,91,91,90,89,91,90,90,91,92,92,89,89,89,86,88,88,88,87,91,90,90,91,86,86,92,88,92,91,88,90,90,95,91,97,95,95,15,19,18,25,24,25,22,10,11,10,13,0,4,6,10,7,7,9,4,12,14,11,16,63,61,71,86,83,87
A/England/9619/2019,86,82,85,89,84,84,84,84,86,85,89,84,83,90,90,91,85,84,85,91,88,82,88,87,84,86,88,91,86,85,90,85,85,86,88,92,87,82,81,81,82,89,91,91,94,91,96,81,84,83,80,84,86,84,84,86,84,84,92,95,94,89,86,84,86,85,83,83,87,86,85,90,82,77,87,87,93,81,80,86,82,87,91,87,82,83,84,85,85,82,87,86,90,91,90,93,91,93,89,91,95,87,87,88,99,91,94,90,87,91,88,90,93,92,92,92,91,91,92,90,88,85,87,87,90,88,89,88,91,91,83,85,86,82,83,90,89,84,83,89,88,86,84,89,94,86,88,92,92,87,95,94,89,98,96,90,96,100,105,102,94,93,94,108,98,95,98,98,94,94,96,93,97,96,93,95,99,92,91,93,94,91,94,95,96,97,96,95,95,93,93,92,95,95,94,93,95,94,94,95,96,96,93,93,93,90,92,92,92,91,95,94,94,95,90,90,96,92,96,95,92,94,94,99,95,101,99,98,19,23,22,29,28,29,26,14,15,14,17,4,0,10,14,11,11,13,8,16,18,15,20,67,65,75,89,86,91
A/Italy/8767/2019,85,81,84,88,82,82,82,82,84,83,87,82,81,88,88,89,83,82,83,89,86,80,86,85,82,84,86,89,84,83,88,83,83,84,86,90,85,80,79,79,80,87,89,89,92,89,96,79,82,81,78,82,84,82,84,86,82,82,90,93,92,87,84,82,84,83,81,83,85,84,83,88,80,75,85,85,91,79,78,84,80,85,89,85,80,81,82,83,83,80,85,82,88,89,88,91,89,91,87,89,93,85,85,86,97,89,92,88,85,89,86,88,91,90,90,90,89,89,90,88,86,83,85,85,88,86,87,86,89,89,81,83,84,80,81,88,87,82,81,87,86,84,82,87,92,84,86,90,90,85,93,92,87,96,94,88,94,98,103,100,92,91,92,106,96,93,96,96,92,92,94,91,95,94,91,93,97,90,89,91,92,89,92,93,94,95,94,93,93,91,91,90,93,93,92,91,93,92,92,93,94,94,91,91,91,88,90,90,90,89,93,92,92,93,88,88,94,90,94,93,90,92,92,99,93,99,97,97,15,19,18,25,24,25,22,8,11,10,13,6,10,0,10,7,7,9,10,12,14,11,16,65,63,73,88,85,89
A/Germany/9356/2019,89,85,88,92,86,86,86,86,88,87,91,86,85,92,92,93,87,86,87,93,90,84,90,89,84,88,90,93,88,87,92,87,87,88,90,94,89,84,83,83,84,91,93,93,96,93,100,81,84,85,82,86,88,86,88,90,86,86,94,97,96,89,88,86,88,87,85,87,89,88,87,92,84,79,89,89,93,83,82,88,84,89,93,89,84,83,86,87,87,84,89,88,92,93,92,95,93,95,91,93,95,89,89,90,101,93,96,90,89,93,90,92,95,94,94,94,93,93,94,92,90,87,89,89,90,90,91,90,93,93,85,87,88,84,85,92,91,86,85,91,90,88,86,91,96,88,90,94,94,89,97,96,91,100,98,92,98,102,107,104,96,95,96,110,100,97,100,100,96,96,98,95,99,98,95,95,101,94,93,95,96,93,96,97,98,99,98,97,97,95,95,94,97,97,96,95,97,96,96,97,98,98,95,95,95,92,94,94,94,93,95,96,96,97,92,92,98,94,98,97,94,96,96,103,97,101,101,101,19,23,22,29,28,29,26,14,15,14,17,10,14,10,0,11,11,13,14,16,18,15,20,69,67,77,92,89,93
A/Germany/9668/2019,86,82,85,89,83,83,83,83,85,84,88,83,82,89,89,90,84,83,84,90,87,81,87,86,83,85,87,90,85,84,89,84,84,85,85,91,86,81,80,80,81,88,90,90,93,90,97,80,83,82,79,83,85,83,83,85,83,83,91,94,93,88,85,83,85,84,82,84,86,85,84,87,81,76,86,86,92,80,79,85,81,84,88,86,81,82,83,84,84,81,86,85,89,90,89,92,90,92,88,90,94,86,86,87,96,90,93,89,86,90,87,89,90,91,91,91,90,90,91,89,87,84,86,86,89,87,88,87,90,90,82,84,85,81,82,89,88,83,82,88,87,85,83,88,93,85,87,91,91,86,94,93,88,95,93,87,95,99,104,101,93,92,93,107,97,94,97,97,93,93,95,92,96,95,92,94,98,91,90,92,93,90,93,94,95,96,95,94,94,92,92,91,94,94,93,92,94,93,93,94,95,95,92,92,92,89,91,91,91,90,94,93,93,94,89,89,95,91,95,94,91,93,93,98,94,100,98,98,16,19,19,26,25,24,23,11,12,11,14,7,11,7,11,0,8,10,11,13,15,10,17,66,64,74,89,86,90
